column1,column2,record_id,client_id,purchase_ref,purchase_date,dispatch_date,delivery_mode,item_code,item_title,main_group,sub_group,revenue,total_amount,earnings,units_sold,rebate,postal_code,nation,town,province,zone,client_type,column3,column4,column5,product_subcategory,profit
1282,6255,,,CA-2016-101147,12/2/2016 0:00,12/4/2016 0:00,Express Delivery,OFF-AP-10004249,Staple holder,Work Essentials,,2.394,-3.9501,,1,0.8,60623.0,United States,Chicago,Illinois,Central,Individual Buyer,6252.0,MC-17575,431.0,Appliances,-6.3441
1283,6256,,,CA-2016-165806,4/7/2016 0:00,4/7/2016 0:00,Instant Dispatch,OFF-PA-10003441,Xerox 226,Work Essentials,,58.32,86.3136,,9,0.0,30062.0,United States,Marietta,Georgia,South,Remote Workspace,6253.0,VM-21685,92.0,Paper,27.9936
1284,6257,,,CA-2016-165806,4/7/2016 0:00,4/7/2016 0:00,Instant Dispatch,TEC-PH-10004922,RCA Visys Integrated PBX 8-Line Router,Digital Equipment,,200.97,251.2125,,3,0.0,30062.0,United States,Marietta,Georgia,South,Remote Workspace,6254.0,VM-21685,92.0,Phones,50.2425
1285,6258,,,CA-2017-151624,9/8/2017 0:00,9/14/2017 0:00,Regular Delivery,FUR-FU-10001731,Acrylic Self-Standing Desk Frames,Workspace Fixtures,,21.36,29.4768,,8,0.0,36116.0,United States,Montgomery,Alabama,South,Business Account,6255.0,VW-21775,101.0,Furnishings,8.1168
1286,6259,,,CA-2019-139444,9/9/2019 0:00,9/15/2019 0:00,Regular Delivery,OFF-LA-10000134,Avery 511,Work Essentials,,9.856,13.3056,,4,0.2,75023.0,United States,Plano,Texas,Central,Business Account,6256.0,GK-14620,137.0,Labels,3.4496
1287,6260,,,CA-2017-133977,9/6/2017 0:00,9/8/2017 0:00,Priority Shipping,OFF-BI-10003166,GBC Plasticlear Binding Covers,Work Essentials,,3.444,0.9184,,1,0.7,33319.0,United States,Tamarac,Florida,South,Remote Workspace,6257.0,AT-10435,402.0,Binders,-2.5256
1288,6261,,,CA-2019-141425,11/2/2019 0:00,11/6/2019 0:00,Priority Shipping,OFF-SU-10000646,Premier Automatic Letter Opener,Work Essentials,,384.592,302.8662,,2,0.2,43229.0,United States,Columbus,Ohio,East,Business Account,6258.0,AR-10825,256.0,Supplies,-81.7258
1289,6262,,,CA-2017-133536,3/28/2017 0:00,3/30/2017 0:00,Priority Shipping,OFF-EN-10004459,Security-Tint Envelopes,Work Essentials,,22.92,34.1508,,3,0.0,10009.0,United States,New York City,New York,East,Individual Buyer,6259.0,JH-15820,582.0,Envelopes,11.2308
1290,6263,,,CA-2017-150441,8/13/2017 0:00,8/17/2017 0:00,Priority Shipping,OFF-BI-10003529,Avery Round Ring Poly Binders,Work Essentials,,11.36,16.9264,,4,0.0,47374.0,United States,Richmond,Indiana,Central,Individual Buyer,6260.0,RA-19285,268.0,Binders,5.5664
1291,6264,,,CA-2017-162607,5/12/2017 0:00,5/18/2017 0:00,Regular Delivery,OFF-BI-10002949,Prestige Round Ring Binders,Work Essentials,,14.592,19.5168,,3,0.2,98115.0,United States,Seattle,Washington,West,Individual Buyer,6261.0,RO-19780,198.0,Binders,4.9248
1292,6265,,,CA-2019-103506,7/23/2019 0:00,7/27/2019 0:00,Regular Delivery,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Work Essentials,,41.4,61.272,,4,0.0,11561.0,United States,Long Beach,New York,East,Business Account,6262.0,LR-17035,757.0,Labels,19.872
1293,6266,,,CA-2018-132479,9/24/2018 0:00,9/26/2018 0:00,Express Delivery,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Work Essentials,,442.372,-287.5418,,7,0.8,61107.0,United States,Rockford,Illinois,Central,Business Account,6263.0,MK-17905,150.0,Binders,-729.9138
1294,6267,,,CA-2019-160724,5/5/2019 0:00,5/10/2019 0:00,Regular Delivery,OFF-BI-10004965,Ibico Covers for Plastic or Wire Binding Elements,Work Essentials,,34.5,50.025,,3,0.0,31907.0,United States,Columbus,Georgia,South,Business Account,6264.0,YS-21880,454.0,Binders,15.525
1295,6268,,,US-2018-115952,10/6/2018 0:00,10/6/2018 0:00,Instant Dispatch,OFF-BI-10004654,Avery Binding System Hidden Tab Executive Style Index Sets,Work Essentials,,28.85,43.275,,5,0.0,74133.0,United States,Tulsa,Oklahoma,Central,Individual Buyer,6265.0,JH-15910,102.0,Binders,14.425
1296,6269,,,CA-2016-146731,11/3/2016 0:00,11/8/2016 0:00,Regular Delivery,OFF-PA-10000141,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Work Essentials,,3.488,4.6652,,2,0.2,37211.0,United States,Nashville,Tennessee,South,Individual Buyer,6266.0,AT-10735,248.0,Paper,1.1772
1297,6270,,,CA-2016-146731,11/3/2016 0:00,11/8/2016 0:00,Regular Delivery,OFF-PA-10001019,Xerox 1884,Work Essentials,,143.856,192.4074,,9,0.2,37211.0,United States,Nashville,Tennessee,South,Individual Buyer,6267.0,AT-10735,248.0,Paper,48.5514
1298,6271,,,CA-2017-115392,10/1/2017 0:00,10/4/2017 0:00,Priority Shipping,TEC-PH-10002496,Cisco SPA301,Digital Equipment,,311.98,405.574,,2,0.0,2138.0,United States,Cambridge,Massachusetts,East,Remote Workspace,6268.0,RM-19675,85.0,Phones,93.594
1299,6272,,,CA-2017-115392,10/1/2017 0:00,10/4/2017 0:00,Priority Shipping,OFF-BI-10000829,Avery Non-Stick Binders,Work Essentials,,22.45,32.777,,5,0.0,2138.0,United States,Cambridge,Massachusetts,East,Remote Workspace,6269.0,RM-19675,85.0,Binders,10.327
1300,6273,,,CA-2019-102379,12/2/2019 0:00,12/6/2019 0:00,Regular Delivery,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Digital Equipment,,39.992,31.9936,,1,0.2,94601.0,United States,Oakland,California,West,Business Account,6270.0,BB-11545,180.0,Phones,-7.9984
1301,6274,,,CA-2019-102379,12/2/2019 0:00,12/6/2019 0:00,Regular Delivery,FUR-CH-10004983,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Workspace Fixtures,,1159.056,1202.5206,,9,0.2,94601.0,United States,Oakland,California,West,Business Account,6271.0,BB-11545,180.0,Chairs,43.4646
1302,6275,,,CA-2019-102379,12/2/2019 0:00,12/6/2019 0:00,Regular Delivery,OFF-AR-10004022,Panasonic KP-380BK Classic Electric Pencil Sharpener,Work Essentials,,179.9,224.875,,5,0.0,94601.0,United States,Oakland,California,West,Business Account,6272.0,BB-11545,180.0,Art,44.975
1303,6276,,,CA-2019-149706,12/11/2019 0:00,12/12/2019 0:00,Express Delivery,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Digital Equipment,,116.312,139.5744,,7,0.2,60067.0,United States,Palatine,Illinois,Central,Business Account,6273.0,AS-10285,156.0,Accessories,23.2624
1304,6277,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Workspace Fixtures,,12.42,16.8912,,3,0.0,98105.0,United States,Seattle,Washington,West,Individual Buyer,6274.0,DK-13375,590.0,Furnishings,4.4712
1305,6278,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,TEC-AC-10004595,First Data TMFD35 PIN Pad,Digital Equipment,,428.4,518.364,,3,0.0,98105.0,United States,Seattle,Washington,West,Individual Buyer,6275.0,DK-13375,590.0,Accessories,89.964
1306,6279,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Workspace Fixtures,,24.75,35.64,,5,0.0,98105.0,United States,Seattle,Washington,West,Individual Buyer,6276.0,DK-13375,590.0,Furnishings,10.89
1307,6280,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,OFF-LA-10001074,Round Specialty Laser Printer Labels,Work Essentials,,87.71,128.9337,,7,0.0,98105.0,United States,Seattle,Washington,West,Individual Buyer,6277.0,DK-13375,590.0,Labels,41.2237
1308,6281,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,OFF-ST-10000604,Home/Office Personal File Carts,Work Essentials,,69.52,86.9,,2,0.0,98105.0,United States,Seattle,Washington,West,Individual Buyer,6278.0,DK-13375,590.0,Storage,17.38
1309,6282,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Digital Equipment,,20.784,16.1076,,2,0.2,98105.0,United States,Seattle,Washington,West,Individual Buyer,6279.0,DK-13375,590.0,Phones,-4.6764
1310,6283,,,US-2018-139087,7/17/2018 0:00,7/22/2018 0:00,Priority Shipping,OFF-BI-10000042,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",Work Essentials,,12.816,16.9812,,3,0.2,98105.0,United States,Seattle,Washington,West,Individual Buyer,6280.0,DK-13375,590.0,Binders,4.1652
1311,6284,,,CA-2019-152226,5/12/2019 0:00,5/16/2019 0:00,Regular Delivery,OFF-LA-10000443,Avery 501,Work Essentials,,5.904,7.8966,,2,0.2,45231.0,United States,Cincinnati,Ohio,East,Individual Buyer,6281.0,JH-15910,102.0,Labels,1.9926
1312,6285,,,CA-2017-116484,11/20/2017 0:00,11/26/2017 0:00,Regular Delivery,FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Workspace Fixtures,,63.824,73.3976,,2,0.2,43302.0,United States,Marion,Ohio,East,Individual Buyer,6282.0,JK-15205,524.0,Furnishings,9.5736
1313,6286,,,CA-2017-116484,11/20/2017 0:00,11/26/2017 0:00,Regular Delivery,OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Work Essentials,,141.552,115.011,,3,0.2,43302.0,United States,Marion,Ohio,East,Individual Buyer,6283.0,JK-15205,524.0,Storage,-26.541
1314,6287,,,CA-2018-100944,9/24/2018 0:00,9/28/2018 0:00,Regular Delivery,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Work Essentials,,304.9,448.203,,5,0.0,90049.0,United States,Los Angeles,California,West,Business Account,6284.0,EH-13765,554.0,Envelopes,143.303
1315,6288,,,CA-2018-100944,9/24/2018 0:00,9/28/2018 0:00,Regular Delivery,FUR-CH-10000988,Hon Olson Stacker Stools,Workspace Fixtures,,563.24,619.564,,5,0.2,90049.0,United States,Los Angeles,California,West,Business Account,6285.0,EH-13765,554.0,Chairs,56.324
1316,6289,,,CA-2018-125080,10/21/2018 0:00,10/26/2018 0:00,Regular Delivery,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Workspace Fixtures,,661.176,429.7644,,2,0.4,44107.0,United States,Lakewood,Ohio,East,Business Account,6286.0,VW-21775,101.0,Tables,-231.4116
1317,6290,,,CA-2018-121020,10/24/2018 0:00,10/31/2018 0:00,Regular Delivery,TEC-PH-10001061,Apple iPhone 5C,Digital Equipment,,239.976,257.9742,,3,0.2,37087.0,United States,Lebanon,Tennessee,South,Remote Workspace,6287.0,CG-12040,345.0,Phones,17.9982
1318,6291,,,CA-2016-100090,7/8/2016 0:00,7/12/2016 0:00,Regular Delivery,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Workspace Fixtures,,502.488,414.5526,,3,0.2,94122.0,United States,San Francisco,California,West,Business Account,6288.0,EB-13705,183.0,Tables,-87.9354
1319,6292,,,CA-2016-100090,7/8/2016 0:00,7/12/2016 0:00,Regular Delivery,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Work Essentials,,196.704,265.5504,,6,0.2,94122.0,United States,San Francisco,California,West,Business Account,6289.0,EB-13705,183.0,Binders,68.8464
1320,6293,,,US-2017-139675,3/13/2017 0:00,3/18/2017 0:00,Priority Shipping,FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Workspace Fixtures,,915.136,1018.0888,,4,0.2,95928.0,United States,Chico,California,West,Remote Workspace,6290.0,NF-18595,377.0,Chairs,102.9528
1321,6294,,,US-2017-139675,3/13/2017 0:00,3/18/2017 0:00,Priority Shipping,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Workspace Fixtures,,327.76,419.5328,,8,0.0,95928.0,United States,Chico,California,West,Remote Workspace,6291.0,NF-18595,377.0,Furnishings,91.7728
1322,6295,,,CA-2019-143756,12/2/2019 0:00,12/5/2019 0:00,Express Delivery,FUR-CH-10001854,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Workspace Fixtures,,701.96,870.4304,,2,0.0,24153.0,United States,Salem,Virginia,South,Individual Buyer,6292.0,ME-17725,251.0,Chairs,168.4704
1323,6296,,,CA-2017-151253,4/22/2017 0:00,4/26/2017 0:00,Regular Delivery,TEC-PH-10002923,"Logitech B530 USBÂ HeadsetÂ -Â headsetÂ - Full size, Binaural",Digital Equipment,,88.776,96.5439,,3,0.2,90008.0,United States,Los Angeles,California,West,Individual Buyer,6293.0,AZ-10750,617.0,Phones,7.7679
1324,6297,,,CA-2017-151253,4/22/2017 0:00,4/26/2017 0:00,Regular Delivery,OFF-AR-10004691,Boston 1730 StandUp Electric Pencil Sharpener,Work Essentials,,64.14,80.8164,,3,0.0,90008.0,United States,Los Angeles,California,West,Individual Buyer,6294.0,AZ-10750,617.0,Art,16.6764
1325,6298,,,CA-2016-141152,9/16/2016 0:00,9/19/2016 0:00,Express Delivery,OFF-BI-10002931,"Avery Trapezoid Extra Heavy Duty 4"" Binders",Work Essentials,,33.552,46.134,,1,0.2,10024.0,United States,New York City,New York,East,Business Account,6295.0,RF-19345,576.0,Binders,12.582
1326,6299,,,CA-2016-141313,12/28/2016 0:00,1/1/2017 0:00,Regular Delivery,OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,Work Essentials,,1737.18,2240.9622,,6,0.0,1915.0,United States,Beverly,Massachusetts,East,Business Account,6296.0,AJ-10780,322.0,Appliances,503.7822
1327,6300,,,CA-2016-141313,12/28/2016 0:00,1/1/2017 0:00,Regular Delivery,OFF-ST-10000689,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Work Essentials,,704.25,788.76,,5,0.0,1915.0,United States,Beverly,Massachusetts,East,Business Account,6297.0,AJ-10780,322.0,Storage,84.51
1328,6301,,,CA-2016-141313,12/28/2016 0:00,1/1/2017 0:00,Regular Delivery,OFF-PA-10003302,Xerox 1906,Work Essentials,,141.76,208.3872,,4,0.0,1915.0,United States,Beverly,Massachusetts,East,Business Account,6298.0,AJ-10780,322.0,Paper,66.6272
1329,6302,,,CA-2016-169852,10/21/2016 0:00,10/26/2016 0:00,Regular Delivery,OFF-BI-10001460,Plastic Binding Combs,Work Essentials,,36.36,48.6315,,3,0.2,92024.0,United States,San Diego,California,West,Business Account,6299.0,SF-20965,246.0,Binders,12.2715
1330,6303,,,CA-2019-107314,11/30/2019 0:00,12/3/2019 0:00,Express Delivery,FUR-FU-10003489,Contemporary Borderless Frame,Workspace Fixtures,,25.83,35.3871,,3,0.0,94109.0,United States,San Francisco,California,West,Remote Workspace,6300.0,MZ-17335,596.0,Furnishings,9.5571
1331,6304,,,US-2016-161305,6/6/2016 0:00,6/12/2016 0:00,Regular Delivery,OFF-BI-10002794,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Work Essentials,,24.588,-13.5234,,3,0.8,60623.0,United States,Chicago,Illinois,Central,Individual Buyer,6301.0,SB-20170,642.0,Binders,-38.1114
1332,6305,,,US-2016-161305,6/6/2016 0:00,6/12/2016 0:00,Regular Delivery,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Work Essentials,,13.984,18.7036,,2,0.2,60623.0,United States,Chicago,Illinois,Central,Individual Buyer,6302.0,SB-20170,642.0,Envelopes,4.7196
1333,6306,,,CA-2019-166919,11/23/2019 0:00,11/27/2019 0:00,Regular Delivery,TEC-PH-10001305,Panasonic KX TS208W Corded phone,Digital Equipment,,195.96,215.556,,5,0.2,75220.0,United States,Dallas,Texas,Central,Individual Buyer,6303.0,AH-10210,118.0,Phones,19.596
1334,6307,,,CA-2019-162712,6/18/2019 0:00,6/20/2019 0:00,Priority Shipping,OFF-PA-10000167,Xerox 1925,Work Essentials,,74.352,97.587,,3,0.2,78415.0,United States,Corpus Christi,Texas,Central,Remote Workspace,6304.0,NK-18490,72.0,Paper,23.235
1335,6308,,,CA-2019-107552,5/5/2019 0:00,5/5/2019 0:00,Instant Dispatch,OFF-PA-10002947,Xerox 1923,Work Essentials,,6.68,9.8864,,1,0.0,10035.0,United States,New York City,New York,East,Individual Buyer,6305.0,AI-10855,483.0,Paper,3.2064
1336,6309,,,CA-2018-163328,11/4/2018 0:00,11/6/2018 0:00,Priority Shipping,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Work Essentials,,17.584,13.4078,,7,0.2,97405.0,United States,Eugene,Oregon,West,Business Account,6306.0,TP-21565,735.0,Supplies,-4.1762
1337,6310,,,CA-2018-163328,11/4/2018 0:00,11/6/2018 0:00,Priority Shipping,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Workspace Fixtures,,104.784,90.3762,,1,0.2,97405.0,United States,Eugene,Oregon,West,Business Account,6307.0,TP-21565,735.0,Chairs,-14.4078
1338,6311,,,CA-2018-163328,11/4/2018 0:00,11/6/2018 0:00,Priority Shipping,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Work Essentials,,47.952,64.7352,,3,0.2,97405.0,United States,Eugene,Oregon,West,Business Account,6308.0,TP-21565,735.0,Paper,16.7832
1339,6312,,,CA-2018-163328,11/4/2018 0:00,11/6/2018 0:00,Priority Shipping,FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Workspace Fixtures,,650.352,552.7992,,3,0.2,97405.0,United States,Eugene,Oregon,West,Business Account,6309.0,TP-21565,735.0,Chairs,-97.5528
1340,6313,,,CA-2018-163328,11/4/2018 0:00,11/6/2018 0:00,Priority Shipping,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Work Essentials,,629.184,857.2632,,8,0.2,97405.0,United States,Eugene,Oregon,West,Business Account,6310.0,TP-21565,735.0,Labels,228.0792
1341,6314,,,CA-2018-163328,11/4/2018 0:00,11/6/2018 0:00,Priority Shipping,OFF-PA-10000176,Xerox 1887,Work Essentials,,15.176,20.4876,,1,0.2,97405.0,United States,Eugene,Oregon,West,Business Account,6311.0,TP-21565,735.0,Paper,5.3116
1342,6315,,,CA-2016-112837,9/11/2016 0:00,9/16/2016 0:00,Regular Delivery,FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Workspace Fixtures,,127.95,149.7015,,3,0.0,93030.0,United States,Oxnard,California,West,Individual Buyer,6312.0,LW-17125,753.0,Furnishings,21.7515
1343,6316,,,CA-2019-120019,2/16/2019 0:00,2/21/2019 0:00,Regular Delivery,OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Work Essentials,,579.51,660.6414,,3,0.0,6824.0,United States,Fairfield,Connecticut,East,Business Account,6313.0,NG-18355,244.0,Storage,81.1314
1344,6317,,,CA-2019-120019,2/16/2019 0:00,2/21/2019 0:00,Regular Delivery,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Digital Equipment,,14.99,22.3351,,1,0.0,6824.0,United States,Fairfield,Connecticut,East,Business Account,6314.0,NG-18355,244.0,Phones,7.3451
1345,6318,,,CA-2016-100762,11/24/2016 0:00,11/29/2016 0:00,Regular Delivery,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Work Essentials,,151.92,197.496,,4,0.0,49201.0,United States,Jackson,Michigan,Central,Business Account,6315.0,NG-18355,244.0,Art,45.576
1346,6319,,,CA-2016-100762,11/24/2016 0:00,11/29/2016 0:00,Regular Delivery,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Work Essentials,,196.62,292.9638,,2,0.0,49201.0,United States,Jackson,Michigan,Central,Business Account,6316.0,NG-18355,244.0,Labels,96.3438
1347,6320,,,CA-2016-100762,11/24/2016 0:00,11/29/2016 0:00,Regular Delivery,OFF-PA-10001815,Xerox 1885,Work Essentials,,144.12,213.2976,,3,0.0,49201.0,United States,Jackson,Michigan,Central,Business Account,6317.0,NG-18355,244.0,Paper,69.1776
1348,6321,,,CA-2016-100762,11/24/2016 0:00,11/29/2016 0:00,Regular Delivery,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Work Essentials,,15.96,23.94,,2,0.0,49201.0,United States,Jackson,Michigan,Central,Business Account,6318.0,NG-18355,244.0,Paper,7.98
1349,6322,,,CA-2019-161459,11/25/2019 0:00,11/29/2019 0:00,Priority Shipping,TEC-PH-10004071,PayAnywhere Card Reader,Digital Equipment,,39.96,43.4565,,5,0.2,92677.0,United States,Laguna Niguel,California,West,Business Account,6319.0,EB-13750,495.0,Phones,3.4965
1350,6323,,,CA-2019-161459,11/25/2019 0:00,11/29/2019 0:00,Priority Shipping,OFF-PA-10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Work Essentials,,34.08,49.416,,6,0.0,92677.0,United States,Laguna Niguel,California,West,Business Account,6320.0,EB-13750,495.0,Paper,15.336
1351,6324,,,CA-2019-160017,9/28/2019 0:00,10/2/2019 0:00,Regular Delivery,OFF-PA-10001800,Xerox 220,Work Essentials,,10.368,13.9968,,2,0.2,32216.0,United States,Jacksonville,Florida,South,Business Account,6321.0,SP-20860,134.0,Paper,3.6288
1352,6325,,,CA-2016-123316,10/13/2016 0:00,10/17/2016 0:00,Regular Delivery,OFF-BI-10002764,Recycled Pressboard Report Cover with Reinforced Top Hinge,Work Essentials,,7.752,10.5621,,3,0.2,10550.0,United States,Mount Vernon,New York,East,Business Account,6322.0,SP-20545,260.0,Binders,2.8101
1353,6326,,,CA-2016-141299,6/3/2016 0:00,6/7/2016 0:00,Priority Shipping,OFF-EN-10004459,Security-Tint Envelopes,Work Essentials,,15.28,22.7672,,2,0.0,48640.0,United States,Midland,Michigan,Central,Remote Workspace,6323.0,RB-19795,177.0,Envelopes,7.4872
1354,6327,,,CA-2016-104402,6/17/2016 0:00,6/23/2016 0:00,Regular Delivery,TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Digital Equipment,,65.97,96.9759,,3,0.0,19711.0,United States,Newark,Delaware,East,Individual Buyer,6324.0,DB-13660,552.0,Machines,31.0059
1355,6328,,,CA-2017-110289,10/29/2017 0:00,11/2/2017 0:00,Regular Delivery,OFF-PA-10002986,Xerox 1898,Work Essentials,,33.4,49.432,,5,0.0,94109.0,United States,San Francisco,California,West,Business Account,6325.0,NB-18655,241.0,Paper,16.032
1356,6329,,,CA-2017-110289,10/29/2017 0:00,11/2/2017 0:00,Regular Delivery,OFF-EN-10001434,"Strathmore #10 Envelopes, Ultimate White",Work Essentials,,210.84,314.1516,,4,0.0,94109.0,United States,San Francisco,California,West,Business Account,6326.0,NB-18655,241.0,Envelopes,103.3116
1357,6330,,,CA-2016-167927,1/20/2016 0:00,1/26/2016 0:00,Regular Delivery,OFF-ST-10000760,Eldon Fold 'N Roll Cart System,Work Essentials,,13.98,18.0342,,1,0.0,48185.0,United States,Westland,Michigan,Central,Individual Buyer,6327.0,XP-21865,191.0,Storage,4.0542
1358,6331,,,CA-2016-167927,1/20/2016 0:00,1/26/2016 0:00,Regular Delivery,FUR-FU-10002918,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Workspace Fixtures,,272.94,302.9634,,3,0.0,48185.0,United States,Westland,Michigan,Central,Individual Buyer,6328.0,XP-21865,191.0,Furnishings,30.0234
